module,type,name,res_id,src,value
product,view,product.template,0,Purchase Description,采购说明
product,field,"product.template,description_purchase",0,Purchase Description,采购说明
product,field,"product.template,uom_po_id",0,Purchase UoM,采购计量单位
product,help,"product.product,incoming_qty",0,Quantities of products that are planned to arrive in selected locations or all internal if none have been selected.,货品在选定货位或如果没有选定就在内部的计划接收数量
product,help,"product.product,outgoing_qty",0,Quantities of products that are planned to leave in selected locations or all internal if none have been selected.,货品在选定货位或没有选择在内部的计划数量发出.
product,field,"pricelist.partnerinfo,min_quantity",0,Quantity,数量
product,field,"product.packaging,qty",0,Quantity by Package,包装数量
product,wizard_field,"product.price_list,init,qty1",0,Quantity-1,数量1
product,wizard_field,"product.price_list,init,qty2",0,Quantity-2,数量2
product,wizard_field,"product.price_list,init,qty3",0,Quantity-3,数量3
product,wizard_field,"product.price_list,init,qty4",0,Quantity-4,数量4
product,wizard_field,"product.price_list,init,qty5",0,Quantity-5,数量5
product,model,"product.template,name",product.product_product_21_product_template,RAM on demand,内存要求
product,field,"product.template,loc_rack",0,Rack,货架
product,field,"product.uom,factor",0,Rate,比率
product,field,"product.product,qty_available",0,Real Stock,实际库存
product,model,"product.template,name",product.product_product_fan_product_template,Regular case fan 80mm,通常80mm风扇
product,model,"product.template,name",product.product_product_cpu_gen_product_template,Regular processor config,通常处理器配置
product,field,"product.template,rental",0,Rentable Product,
product,view,product.pricelist.item,0,Rounding Method,舍入方法
product,field,"product.uom,rounding",0,Rounding Precision,舍入精度
product,field,"product.template,loc_row",0,Row,列
product,field,"product.pricelist.item,name",0,Rule Name,规则名称
product,view,product.pricelist.item,0,Rules Test Match,定价规则
product,view,product.product,0,Sale Description,销售说明
product,view,product.template,0,Sale Description,销售说明
product,field,"product.template,description_sale",0,Sale Description,销售说明
product,field,"product.template,list_price",0,Sale Price,售价
product,model,"product.pricelist.type,name",product.pricelist_type_sale,Sale Pricelist,
product,field,"res.partner,property_product_pricelist",0,Sale Pricelist,销售价格表
product,view,res.partner,0,Sales & Purchases,销售&采购
product,view,res.partner,0,Sales Properties,销售 属性
product,view,product.product,0,Second UoM,第二计量单位
product,view,product.template,0,Second UoM,第二计量单位
product,model,"product.category,name",product.cat1,Sellable,可销售
product,view,product.supplierinfo,0,Seq,序号
product,field,"product.category,sequence",0,Sequence,序号
product,field,"product.packaging,sequence",0,Sequence,序号
product,field,"product.pricelist.item,sequence",0,Sequence,序号
product,selection,"product.template,type",0,Service,服务
product,model,"product.category,name",product.product_category_services,Services,服务
product,help,"product.pricelist.item,categ_id",0,Set a category of product if this rule only apply to products of a category and his childs. Keep empty for all products,如果这规则只适合一类货品和它的子项设置货品类别.留空为为全部货品
product,help,"product.pricelist.item,product_id",0,Set a product if this rule only apply to one product. Keep empty for all products,如果这规则只适用一种货品则设置货品.留空为适用所有货品
product,help,"product.pricelist.item,product_tmpl_id",0,Set a template if this rule only apply to a template of product. Keep empty for all products,如果这规则只适合一种货品模板则设置模板.留空为适用所有货品
product,help,"product.pricelist.item,price_round",0,"Sets the price so that it is a multiple of this value.
Rounding is applied after the discount and before the surcharge.
To have prices that end in 9.99, set rounding 10, surcharge -0.01",
product,model,"ir.model,name",product.model_product_ul,Shipping Unit,运输单位
product,model,"product.template,name",product.product_product_fan2_product_template,Silent fan,无声风扇
product,selection,"product.template,cost_method",0,Standard Price,标准价
product,help,"product.template,cost_method",0,"Standard Price: the cost price is fixed and recomputed periodically (usually at the end of the year), Average Price: the cost price is recomputed at each reception of products.",标准价:这价格是固定的和重新定价(通常在今年年底).平均价:这价格是在每个货品上重新计算.
product,field,"product.pricelist.version,date_start",0,Start Date,开始日期
product,help,"product.pricelist.version,date_start",0,Starting date for this pricelist version to be valid.,
product,view,product.product,0,Status,状态
product,view,product.template,0,Status,状态
product,field,"product.template,state",0,Status,状态
product,selection,"product.template,type",0,Stockable Product,可库存货品
product,view,product.product,0,Storage Localisation,存储货位
product,view,product.template,0,Storage Localisation,存储货位
product,model,"process.node,name",product.process_node_supplier0,Supplier Info,供应商信息
product,view,product.supplierinfo,0,Supplier Information,供应商信息
product,field,"product.template,seller_delay",0,Supplier Lead Time,供应商交货提前期
product,field,"product.supplierinfo,pricelist_ids",0,Supplier Pricelist,供应商价格表
product,help,"product.supplierinfo,name",0,Supplier of this product,货品供应商
product,model,"process.transition,name",product.process_transition_supplierofproduct0,Suppliers of Product,
product,field,"product.template,supply_method",0,Supply method,供应方式
product,help,"product.template,state",0,Tells the user if he can use the product or not.,货品在企业的状态
product,help,"product.packaging,ean",0,The EAN code of the package unit.,包装的EAN编码
product,constraint,ir.model,0,The Object name must start with x_ and not contain any special character !,对象名必须要以X_开头并且不能含有特殊字符!
product,help,"product.packaging,code",0,The code of the transport unit.,运输单位编码
product,help,"product.uom,factor",0,"The coefficient for the formula:
1 (base unit) = coeff (this unit). Rate = 1 / Factor.",
product,help,"product.uom,factor_inv",0,"The coefficient for the formula:
coeff (base unit) = 1 (this unit). Factor = 1 / Rate.",
product,help,"product.uom,rounding",0,The computed quantity will be a multiple of this value. Use 1.0 for products that can not be split.,
product,help,"product.template,standard_price",0,The cost of the product for accounting stock valuation. It can serves as a base price for supplier price.,
product,help,"product.price.type,currency_id",0,The currency the field is expressed in.,货币字段的表达式
product,help,"product.template,weight",0,The gross weight in Kg.,
product,help,"product.packaging,height",0,The height of the package,包装的高度
product,help,"product.packaging,length",0,The length of the package,包装的长度
product,help,"product.supplierinfo,qty",0,"The minimal quantity to purchase for this supplier, expressed in the default unit of measure.",供应商最少采购数量使用默认单位
product,help,"product.pricelist.item,base",0,The mode for computing the price for this rule.,
product,help,"product.template,weight_net",0,The net weight in Kg.,
product,help,"product.packaging,rows",0,The number of layer on a palet or box,小包或箱子层数
product,help,"product.pricelist.item,min_quantity",0,The rule only applies if the partner buys/sells more than this quantity.,
product,help,"product.packaging,qty",0,The total number of products you can put by palet or box.,货品总数你可以输入箱子或小包
product,help,"product.template,volume",0,The volume in m3.,
product,help,"product.packaging,weight",0,The weight of a full of products palet or box.,全部货品小包或箱子的重量
product,help,"product.packaging,weight_ul",0,The weight of the empty UL,空包装的最大重量
product,help,"product.packaging,width",0,The width of the package,包装宽度
product,help,"product.template,seller_delay",0,This is the average delay in days between the purchase order confirmation and the reception of goods for this product and for the default supplier. It is used by the scheduler to order requests based on reordering delays.,在供应商确认采购订单到交付完成货品之间的平均时间.用于计划订单要求的基础上重新调整延缓
product,help,"product.template,sale_delay",0,This is the average time between the confirmation of the customer order and the delivery of the finished products. It's the time you promise to your customers.,
product,help,"res.partner,property_product_pricelist",0,"This pricelist will be used, instead of the default one,                     for sales to the current partner",当前业务伙伴的默认销售价格表.
product,field,"product.packaging,weight",0,Total Package Weight,总包装重量
product,field,"product.ul,type",0,Type,类别
product,field,"product.packaging,ul",0,Type of Package,包装类型
product,view,product.product,0,UOM,计量单位
product,view,product.template,0,UOM,计量单位
product,field,"product.template,uos_coeff",0,UOM -> UOS Coeff,计量单位->销售单位系数
product,selection,"product.ul,type",0,Unit,个
product,model,"product.uom.categ,name",product.product_uom_categ_unit,Unit,
product,field,"pricelist.partnerinfo,price",0,Unit Price,单价
product,help,"product.uom,category_id",0,Unit of Measure of a category can be converted between each others in the same category.,
product,field,"product.template,uos_id",0,Unit of Sale,销售单位
product,model,"ir.actions.act_window,name",product.product_uom_form_action,Units of Measure,计量单位
product,model,"ir.ui.menu,name",product.menu_product_uom_form_action,Units of Measure,计量单位
product,model,"ir.ui.menu,name",product.next_id_16,Units of Measure,计量单位
product,view,product.uom,0,Units of Measure,计量单位
product,model,"ir.actions.act_window,name",product.product_uom_categ_form_action,Units of Measure Categories,计量单位类别
product,model,"ir.ui.menu,name",product.menu_product_uom_categ_form_action,Units of Measure Categories,计量单位类别
product,view,product.uom.categ,0,Units of Measure categories,计量单位类别
product,field,"product.uom,category_id",0,UoM Category,计量单位类别
product,help,"product.template,uos_id",0,"Used by companies that manages two unit of measure: invoicing and stock management. For example, in food industries, you will manage a stock of ham but invoice in Kg. Keep empty to use the default UOM.",公司管理使用两个计量单位:发票和库存管理.例如:食品工业的仓库的火腿发票要公斤.留空为使用默认计量单位
product,help,"product.pricelist.type,key",0,Used in the code to select specific prices based on the context. Keep unchanged.,用编码来选择特定的价格.
product,selection,"product.template,mes_type",0,Variable,可变的
product,field,"product.product,price_extra",0,Variant Price Extra,额外价格变量
product,field,"product.product,price_margin",0,Variant Price Margin,变价幅度
product,field,"product.product,variants",0,Variants,变动
product,field,"product.product,virtual_available",0,Virtual Stock,虚拟库存
product,field,"product.template,volume",0,Volume,体积
product,code,addons\product\pricelist.py,0,Warning !,警告!
product,field,"product.template,warranty",0,Warranty (months),保证期(月)
product,model,"product.uom.categ,name",product.product_uom_categ_kgm,Weight,
product,view,product.product,0,Weigths,重量
product,view,product.template,0,Weigths,重量
product,field,"product.packaging,width",0,Width,宽度
product,help,"product.template,type",0,"Will change the way procurements are processed. Consumables are stockable products with infinite stock, or for use when you have no stock management in the system.",
product,constraint,product.pricelist.version,0,You can not have 2 pricelist version that overlaps!,你不能有两个版本价格表重复
product,model,"process.transition,note",product.process_transition_supplierofproduct0,You can see the list of suppliers for that product.,
product,model,"ir.model,name",product.model_pricelist_partnerinfo,pricelist.partnerinfo,业务伙伴信息
purchase,field,"purchase.order,partner_address_id",0,Address,地址
purchase,model,"process.transition,note",purchase.process_transition_purchaseinvoice0,"After Purchase order , Create invoice.",采购订单后产生发票
purchase,model,"process.transition,note",purchase.process_transition_invoicefrompurchase0,"After approved purchase order , it comes into the supplier invoice",采购订单审批通过后产生供应商发票
purchase,field,"purchase.order.line,account_analytic_id",0,Analytic Account,分析科目
purchase,model,"process.transition.action,name",purchase.process_transition_action_approvingpurchaseorder0,Approve,审批通过
purchase,view,purchase.order,0,Approve Purchase,审批通过采购
purchase,model,"process.transition,note",purchase.process_transition_approvingpurchaseorder0,Approve Purchase order after Confirming,确定后审批通过采购订单
purchase,selection,"purchase.order,state",0,Approved,已审批通过
purchase,model,"process.node,name",purchase.process_node_approvepurchaseorder0,Approved Purchase,审批通过采购
purchase,view,purchase.order,0,Approved by Supplier,供应商审批通过
purchase,model,"process.transition,name",purchase.process_transition_approvingpurchaseorder0,Approving Purchase Order,审批通过采购订单
purchase,wizard_view,"purchase.order.merge,init",0,Are you sure you want to merge these orders ?,你确定要合并此订单吗？
purchase,view,purchase.order,0,Calendar View,日程视图
purchase,model,"process.transition.action,name",purchase.process_transition_action_approvingcancelpurchaseorder0,Cancel,取消
purchase,model,"process.transition.action,name",purchase.process_transition_action_cancelpurchaseorder0,Cancel,取消
purchase,wizard_button,"purchase.order.merge,init,end",0,Cancel,取消
purchase,view,purchase.order,0,Cancel Purchase Order,取消采购订单
purchase,selection,"purchase.order,state",0,Cancelled,已取消
purchase,view,purchase.order,0,Compute,计算
purchase,model,"process.transition.action,name",purchase.process_transition_action_confirmpurchaseorder0,Confirm,确定
purchase,view,purchase.order,0,Confirm Purchase Order,确定该采购订单
purchase,model,"process.transition,note",purchase.process_transition_confirmingpurchaseorder0,Confirm Purchase order from Request for quotation,从询价确定采购订单
purchase,model,"process.transition,note",purchase.process_transition_confirmingpurchaseorder1,Confirm Purchase order from Request for quotation without origin,没有询价确定采购订单
purchase,selection,"purchase.order,state",0,Confirmed,已确认
purchase,model,"process.node,name",purchase.process_node_confirmpurchaseorder0,Confirmed Purchase,确定采购
purchase,model,"process.transition,name",purchase.process_transition_confirmingpurchaseorder1,Confirming Purchase,确定采购
purchase,model,"process.transition,name",purchase.process_transition_confirmingpurchaseorder0,Confirming Purchase Order,确定采购订单
purchase,model,"process.node,note",purchase.process_node_productrecept0,Control invoices on receptions,控制发票在接收
purchase,code,addons\purchase\purchase.py,0,Could not cancel purchase order !,不能取消采购订单!
purchase,code,addons\purchase\purchase.py,0,Could not cancel this purchase order !,不能取消采购订单!
purchase,model,"process.transition,name",purchase.process_transition_createpackinglist0,Create Packing list,创建包装单
purchase,model,"process.transition.action,name",purchase.process_transition_action_invoicefrompurchaseorder0,Create invoice,创建发票
purchase,model,"process.transition,note",purchase.process_transition_productrecept0,Create invoice from product recept,从货品接收创建发票
purchase,model,"process.transition,note",purchase.process_transition_invoicefrompackinglist0,Creates invoice from packin list,从包装单创建发票
purchase,field,"purchase.order,date_approve",0,Date Approved,审批通过日期
purchase,rml,purchase.order,0,Date Ordered,订购日期
purchase,field,"purchase.order,date_order",0,Date Ordered,订购日期
purchase,rml,purchase.order,0,Date Req.,要求日期
purchase,model,"product.pricelist,name",purchase.list0,Default Purchase Pricelist,默认采购价格表
purchase,model,"product.pricelist.version,name",purchase.ver0,Default Purchase Pricelist Version,
purchase,view,purchase.order,0,Delivery,送货
purchase,view,purchase.order,0,Delivery & Invoices,送货&发票
purchase,rml,purchase.order,0,Description,说明
purchase,field,"purchase.order.line,name",0,Description,说明
purchase,rml,purchase.quotation,0,Description,说明
purchase,field,"purchase.order,location_id",0,Destination,目的地
purchase,field,"purchase.order,dest_address_id",0,Destination Address,目的地址
purchase,selection,"purchase.order,state",0,Done,完成
purchase,model,"process.node,name",purchase.process_node_invoiceafterpacking0,Draft Invoice,发票草稿
purchase,model,"process.node,name",purchase.process_node_invoicecontrol0,Draft Invoice,发票草稿
purchase,model,"process.node,note",purchase.process_node_draftpurchaseorder1,Encoded manually by the user.,用户手动
purchase,code,addons\purchase\purchase.py,0,Error !,错误!
purchase,rml,purchase.quotation,0,Expected Date,预计日期
purchase,rml,purchase.quotation,0,Expected Delivery address:,预期交货地址:
purchase,rml,purchase.quotation,0,Fax:,传真:
purchase,rml,purchase.order,0,Fax :,传真:
purchase,field,"purchase.order,fiscal_position",0,Fiscal Position,
purchase,selection,"purchase.order,invoice_method",0,From Order,来自订单
purchase,help,"purchase.order,invoice_method",0,"From Order: a draft invoice will be pre-generated based on the purchase order. The accountant will just have to validate this invoice for control.
From Picking: a draft invoice will be pre-genearted based on validated receptions.
Manual: no invoice will be pre-generated. The accountant will have to encode manually.",来自订单:根据采购单预先生成发票草稿财务人员将只是验证发票控制.   来自包装:根据已经验证的接收来预先产生发票草稿.  手动:没有发票预先生成
purchase,model,"process.transition,note",purchase.process_transition_packinginvoice0,"From Packing list, Create invoice.",从包装单创建发票
purchase,selection,"purchase.order,invoice_method",0,From Picking,来自包装
purchase,model,"process.node,name",purchase.process_node_packinglist0,Incoming Products,接收货品
purchase,constraint,ir.ui.view,0,Invalid XML for View Architecture!,无效XML视图结构!
purchase,code,addons\purchase\purchase.py,0,Invalid action !,无效动作!
purchase,field,"purchase.order,invoice_id",0,Invoice,发票
purchase,view,purchase.order,0,Invoice Control,发票控制
purchase,selection,"purchase.order,state",0,Invoice Exception,发票异常
purchase,model,"process.node,note",purchase.process_node_packinginvoice0,Invoice based on deliveries,发票基于送货
purchase,model,"process.transition,name",purchase.process_transition_invoicefrompackinglist0,Invoice from Packing list,从包装单创建发票
purchase,model,"process.transition,name",purchase.process_transition_invoicefrompurchase0,Invoice from Purchase,从采购产生发票
purchase,field,"purchase.order,invoiced_rate",0,Invoiced,开发票
purchase,field,"purchase.order,invoiced",0,Invoiced & Paid,开发票&付款
purchase,field,"purchase.order,invoice_method",0,Invoicing Control,开票方式
purchase,selection,"purchase.order,invoice_method",0,Manual,手动
purchase,view,purchase.order,0,Manually Corrected,手动更正
purchase,wizard_view,"purchase.order.merge,init",0,Merge orders,合并订单
purchase,wizard_button,"purchase.order.merge,init,merge",0,Merge orders,合并订单
purchase,model,"ir.actions.wizard,name",purchase.purchase_order_merge,Merge purchases,合并采购
purchase,model,"ir.module.module,description",purchase.module_meta_information,"Module for purchase management
    Request for quotation, Create Supplier Invoice, Print Order...",
purchase,rml,purchase.order,0,Net Price,净价
purchase,rml,purchase.order,0,Net Total :,净总价:
purchase,model,"ir.actions.act_window,name",purchase.purchase_form_action_new,New Purchase Order,新采购订单
purchase,model,"ir.ui.menu,name",purchase.menu_purchase_form_action_new,New Purchase Order,新采购订单
purchase,code,addons\purchase\purchase.py,0,No Partner!,
purchase,code,addons\purchase\purchase.py,0,No Pricelist !,没价格表!
purchase,view,purchase.order,0,Notes,备注
purchase,field,"purchase.order,notes",0,Notes,备注
purchase,view,purchase.order.line,0,Notes,备注
purchase,field,"purchase.order.line,notes",0,Notes,备注
purchase,rml,purchase.order,0,N°,订单号
purchase,view,purchase.order.line,0,Order Line,订单明细
purchase,field,"purchase.order,order_line",0,Order Lines,订单明细
purchase,field,"purchase.order.line,order_id",0,Order Ref,订单摘要
purchase,field,"purchase.order,name",0,Order Reference,订单摘要
purchase,field,"purchase.order,state",0,Order Status,订单状态
purchase,field,"purchase.order,origin",0,Origin,来源
purchase,rml,purchase.order,0,Our Order Reference,订单摘要
purchase,model,"process.node,name",purchase.process_node_packinginvoice0,Out Packing,发出的包装
purchase,model,"ir.actions.act_window,name",purchase.act_purchase_order_2_stock_picking,Packing,
purchase,model,"process.transition,name",purchase.process_transition_packinginvoice0,Packing Invoice,包装发票
purchase,model,"process.node,note",purchase.process_node_packinglist0,Packing is created for the products reception control.,货品接收控制创建包装单
purchase,field,"purchase.order,partner_ref",0,Partner Ref.,业务伙伴摘要
purchase,field,"purchase.order,picking_ids",0,Picking List,包装单
purchase,field,"purchase.order,minimum_planned_date",0,Planned Date,计划日期
purchase,wizard_view,"purchase.order.merge,init",0,"Please note that orders will only be merged if they are to the same partner and going to the same location, and lines will only be merged if they are exactly the same except for the quantity and unit.",请注意
purchase,model,"process.node,note",purchase.process_node_invoicecontrol0,Pre-generated supplier invoice to control based on order,基于订单预产生供应商发票
purchase,field,"purchase.order,pricelist_id",0,Pricelist,价格表
purchase,field,"purchase.order.line,product_id",0,Product,货品
purchase,model,"process.node,name",purchase.process_node_productrecept0,Product Receipt,
purchase,field,"purchase.order.line,product_uom",0,Product UOM,货品计量单位
purchase,model,"process.transition,name",purchase.process_transition_productrecept0,Product recept invoice,货品接收发票
purchase,view,purchase.order,0,Purchase Control,采购控制
purchase,model,"process.transition,name",purchase.process_transition_purchaseinvoice0,Purchase Invoice,采购发票
purchase,model,"ir.module.module,shortdesc",purchase.module_meta_information,Purchase Management,
purchase,model,"ir.ui.menu,name",purchase.menu_purchase_root,Purchase Management,采购管理
purchase,model,"ir.actions.report.xml,name",purchase.report_purchase_order,Purchase Order,采购订单
purchase,model,"process.node,name",purchase.process_node_purchaseorder0,Purchase Order,采购订单
purchase,view,purchase.order,0,Purchase Order,采购订单
purchase,model,"res.request.link,name",purchase.req_link_purchase_order,Purchase Order,采购订单
purchase,field,"stock.picking,purchase_id",0,Purchase Order,采购订单
purchase,view,purchase.order.line,0,Purchase Order Line,采购订单明细
purchase,field,"stock.move,purchase_line_id",0,Purchase Order Line,采购订单明细
purchase,model,"ir.actions.act_window,name",purchase.purchase_form_action3,Purchase Order Waiting Approval,等待审批的采购订单
purchase,model,"ir.ui.menu,name",purchase.menu_purchase_form_action3,Purchase Order Waiting Approval,采购订单等待审批通过
purchase,model,"ir.model,name",purchase.model_purchase_order_line,Purchase Order lines,采购订单明细
purchase,model,"ir.actions.act_window,name",purchase.purchase_form_action,Purchase Orders,采购订单
purchase,model,"ir.ui.menu,name",purchase.menu_purchase_form_action,Purchase Orders,采购订单
purchase,model,"ir.actions.act_window,name",purchase.purchase_form_action4,Purchase Orders in Progress,处理中的采购订单
purchase,model,"ir.ui.menu,name",purchase.menu_purchase_form_action4,Purchase Orders in Progress,采购订单进展
purchase,model,"product.pricelist.type,name",purchase.pricelist_type_purchase,Purchase Pricelist,
purchase,field,"res.partner,property_product_pricelist_purchase",0,Purchase Pricelist,采购价格表
purchase,model,"process.process,name",purchase.process_process_purchaseprocess0,Purchase Process,
purchase,model,"ir.model,name",purchase.model_purchase_order,Purchase order,采购订单
purchase,model,"process.node,note",purchase.process_node_approvepurchaseorder0,Purchase order is approved by supplier.,采购订单审批通过供应商
purchase,model,"process.node,note",purchase.process_node_confirmpurchaseorder0,Purchase order is confirmed by the user.,采购订单用户确定
purchase,model,"ir.actions.act_window,name",purchase.act_res_partner_2_purchase_order,Purchase orders,采购订单
purchase,view,res.partner,0,Purchases Properties,采购属性
purchase,help,"purchase.order,dest_address_id",0,"Put an address if you want to deliver directly from the supplier to the customer.In this case, it will remove the warehouse link and set the customer location.",如果你想直接从供应商送货到客户填入地址.这个事务它将删除与仓库的连接并设置客户地址
purchase,rml,purchase.order,0,Qty,数量
purchase,rml,purchase.quotation,0,Qty,数量
purchase,field,"purchase.order.line,product_qty",0,Quantity,数量
purchase,model,"process.node,name",purchase.process_node_draftpurchaseorder0,RFQ,
purchase,model,"process.node,name",purchase.process_node_draftpurchaseorder1,RFQ,
purchase,field,"purchase.order,shipped",0,Received,已接收
purchase,field,"purchase.order,shipped_rate",0,Received,已接收
purchase,view,purchase.order,0,Reference,摘要
purchase,help,"purchase.order,origin",0,Reference of the document that generated this purchase order request.,摘要的文档生成这个采购订单需求
purchase,rml,purchase.quotation,0,"Regards,",问候
purchase,model,"ir.actions.act_window,name",purchase.purchase_form_action2,Request For Quotations,询价
purchase,model,"ir.ui.menu,name",purchase.menu_purchase_order_draft,Request For Quotations,询价
purchase,model,"ir.actions.report.xml,name",purchase.report_purchase_quotation,Request for Quotation,询价
purchase,selection,"purchase.order,state",0,Request for Quotation,询价
purchase,rml,purchase.quotation,0,Request for Quotation :,询价:
purchase,model,"process.node,note",purchase.process_node_draftpurchaseorder0,Request for quotation is proposed by the system.,询价进展
purchase,field,"purchase.order.line,move_id",0,Reservation,预定
purchase,field,"purchase.order.line,move_dest_id",0,Reservation Destination,预定目的地
purchase,field,"purchase.order.line,date_planned",0,Scheduled date,计划日期
purchase,view,purchase.order,0,Set to Draft,草稿
purchase,selection,"purchase.order,state",0,Shipping Exception,运输异常
purchase,rml,purchase.order,0,Shipping address :,运货地址:
purchase,field,"purchase.order.line,price_subtotal",0,Subtotal,小计
purchase,field,"purchase.order,partner_id",0,Supplier,供应商
purchase,model,"process.node,note",purchase.process_node_invoiceafterpacking0,Supplier Invoice pre-generated on receptions for control,供应商发票预产生控制
purchase,rml,purchase.quotation,0,TVA:,增值税:
purchase,rml,purchase.order,0,TVA :,增值税:
purchase,rml,purchase.order,0,Taxes,税
purchase,field,"purchase.order,amount_tax",0,Taxes,税
purchase,field,"purchase.order.line,taxes_id",0,Taxes,税
purchase,rml,purchase.order,0,Taxes :,税:
purchase,rml,purchase.quotation,0,Tel.:,电话:
purchase,constraint,ir.model,0,The Object name must start with x_ and not contain any special character !,对象名必须要以X_开头并且不能含有特殊字符!
purchase,help,"purchase.order,pricelist_id",0,The pricelist sets the currency used for this purchase order. It also computes the supplier price for the selected products/quantities.,采购订单使用的价格表.它还计算选定货品/数量的供应商价格
purchase,help,"purchase.order,state",0,"The state of the purchase order or the quotation request. A quotation is a purchase order in a 'Draft' state. Then the order has to be confirmed by the user, the state switch to 'Confirmed'. Then the supplier must confirm the order to change the state to 'Approved'. When the purchase order is paid and received, the state becomes 'Done'. If a cancel action occurs in the invoice or in the reception of goods, the state becomes in exception.","采购订单或询价的状态.询价是一个采购订单的‘草稿’状态.订单被用户确定为‘已确认’状态.然后订单的供应商必须被确定这时状态改为为‘已审批通过’.当采购订单支付和已收货,状态变为‘完成’.如果在发票或接收货品时执行取消操作,状态将变为‘异常’."
purchase,code,addons\purchase\purchase.py,0,"There is no expense account defined for this product: ""%s"" (id:%d)","这货品没有定义费用科目: ""%s"" (id:%d)"
purchase,help,"purchase.order,minimum_planned_date",0,This is computed as the minimum scheduled date of all purchase order lines' products.,这是计算手游采购单货品的最小计划日期
purchase,help,"purchase.order,picking_ids",0,This is the list of picking list that have been generated for this purchase,这包装单已经采购
purchase,help,"res.partner,property_product_pricelist_purchase",0,"This pricelist will be used, instead of the default one, for purchases from the current partner",为当前业务伙伴采购的默认价格表
purchase,field,"purchase.order,amount_total",0,Total,总计
purchase,rml,purchase.order,0,Total :,总价:
purchase,view,purchase.order,0,Total amount,总金额
purchase,rml,purchase.order,0,Tél. :,电话:
purchase,rml,purchase.order,0,Unit Price,单价
purchase,field,"purchase.order.line,price_unit",0,Unit Price,单价
purchase,field,"purchase.order,amount_untaxed",0,Untaxed Amount,未完税金额
purchase,view,purchase.order,0,Untaxed amount,未完税金额
purchase,rml,purchase.order,0,Validated By,审核人
purchase,field,"purchase.order,validator",0,Validated by,审核人:
purchase,selection,"purchase.order,state",0,Waiting,等待中
purchase,field,"purchase.order,warehouse_id",0,Warehouse,仓库
purchase,model,"process.node,note",purchase.process_node_purchaseorder0,When controlling invoice from orders,当订单控制发票时
purchase,model,"process.transition,note",purchase.process_transition_createpackinglist0,"When purchase order is approved , it creates its packing list.",但订单审批通过时
purchase,code,addons\purchase\purchase.py,0,Wrong Product UOM !,错误货品计量单位!
purchase,constraint,product.pricelist.version,0,You can not have 2 pricelist version that overlaps!,你不能有两个版本价格表重复
purchase,code,addons\purchase\purchase.py,0,You have to select a partner in the purchase form !\nPlease set one partner before choosing a product.,
purchase,code,addons\purchase\purchase.py,0,You have to select a pricelist in the purchase form !\nPlease set one before choosing a product.,你要在这采购界面上选择一个价格表.\n请在选择一个采购货品前设置
purchase,code,addons\purchase\purchase.py,0,You have to select a product UOM in the same category than the purchase UOM of the product,你必须在同一类别货品的计量单位中选择一个货品的计量单位
purchase,code,addons\purchase\purchase.py,0,You must first cancel all invoices attached to this purchase order.,你必须要先取消这采购订单的所有发票.
purchase,code,addons\purchase\purchase.py,0,You must first cancel all packing attached to this purchase order.,
purchase,rml,purchase.order,0,Your Order Reference,你订单摘要
sale,model,"ir.module.module,description",sale.module_meta_information,"
    The base module to manage quotations and sales orders.

    * Workflow with validation steps:
        - Quotation -> Sale order -> Invoice
    * Invoicing methods:
        - Invoice on order (before or after shipping)
        - Invoice on delivery
        - Invoice on timesheets
        - Advance invoice
    * Partners preferences (shipping, invoicing, incoterm, ...)
    * Products stocks and prices
    * Delivery methods:
        - all at once, multi-parcel
        - delivery costs
    ",
sale,view,sale.shop,0,Accounting,会计
sale,model,"ir.actions.wizard,name",sale.advance_payment,Advance Invoice,
sale,wizard_view,"sale.advance_payment_inv,init",0,Advance Payment,预付款支付
sale,model,"product.template,name",sale.advance_product_0_product_template,Advance Product,货品进展
sale,model,"process.node,note",sale.process_node_order0,"After confirming order, Create the invoice.",创建这发票
sale,model,"ir.actions.act_window,name",sale.action_order_tree5,All Quotations,所有报价单
sale,model,"ir.ui.menu,name",sale.menu_action_order_tree5,All Quotations,所有报价单
sale,model,"ir.actions.act_window,name",sale.action_order_tree_all,All Sales Order,所有销售订单
sale,model,"ir.ui.menu,name",sale.menu_action_order_tree_all,All Sales Order,所有销售订单
sale,selection,"sale.config.picking_policy,picking_policy",0,All at Once,整批次
sale,field,"sale.order.line,address_allotment_id",0,Allotment Partner,分配业务伙伴
sale,field,"sale.order,project_id",0,Analytic Account,分析科目
sale,field,"sale.shop,project_id",0,Analytic Account,分析科目
sale,model,"process.transition.action,name",sale.process_transition_action_assign0,Assign,分配
sale,view,sale.order,0,Automatic Declaration,自动声明
sale,view,sale.order.line,0,Automatic Declaration,自动声明
sale,help,"sale.config.picking_policy,step",0,"By default, Open ERP is able to manage complex routing and paths of products in your warehouse and partner locations. This will configure the most common and simple methods to deliver products to the customer in one or two operations by the worker.",默认情况下系统能管理复杂的路线和从你的仓库到业务伙伴货位的路径.这将设置最常见和最简单的方法把货品交付给客户通过一、两个工人操作.
sale,model,"process.transition.action,name",sale.process_transition_action_cancel0,Cancel,取消
sale,model,"process.transition.action,name",sale.process_transition_action_cancel1,Cancel,取消
sale,model,"process.transition.action,name",sale.process_transition_action_cancel2,Cancel,取消
sale,wizard_button,"sale.advance_payment_inv,init,end",0,Cancel,取消
sale,view,sale.config.picking_policy,0,Cancel,取消
